year,referenceCount,citationCount,influentialCitationCount,doi,venue_acronym_acronym,authors_name,authors_selfCitations
2010,30,33,2,10.1109/CCGRID.2010.12,CCGRID,Abdul Rahman Abdurrab,0
2010,30,33,2,10.1109/CCGRID.2010.12,CCGRID,T. Xie,0
2010,11,115,6,10.1109/CCGRID.2010.72,CCGRID,Takayuki Banzai,0
2010,11,115,6,10.1109/CCGRID.2010.72,CCGRID,Hitoshi Koizumi,0
2010,11,115,6,10.1109/CCGRID.2010.72,CCGRID,Ryo Kanbayashi,0
2010,11,115,6,10.1109/CCGRID.2010.72,CCGRID,Takayuki Imada,0
2010,11,115,6,10.1109/CCGRID.2010.72,CCGRID,T. Hanawa,0
2010,11,115,6,10.1109/CCGRID.2010.72,CCGRID,M. Sato,0
2010,17,3,0,10.1109/CCGRID.2010.78,CCGRID,J. Barhen,1
2010,17,3,0,10.1109/CCGRID.2010.78,CCGRID,T. Humble,1
2010,17,3,0,10.1109/CCGRID.2010.78,CCGRID,P. Mitra,0
2010,17,3,0,10.1109/CCGRID.2010.78,CCGRID,M. Traweek,1
2010,4,476,37,10.1109/CCGRID.2010.45,CCGRID,A. Beloglazov,0
2010,4,476,37,10.1109/CCGRID.2010.45,CCGRID,R. Buyya,1
2010,18,837,50,10.1109/CCGRID.2010.46,CCGRID,A. Beloglazov,0
2010,18,837,50,10.1109/CCGRID.2010.46,CCGRID,R. Buyya,2
2010,8,3,0,10.1109/CCGRID.2010.65,CCGRID,P. Beran,1
2010,8,3,0,10.1109/CCGRID.2010.65,CCGRID,W. Mach,2
2010,8,3,0,10.1109/CCGRID.2010.65,CCGRID,R. Vigne,0
2010,8,3,0,10.1109/CCGRID.2010.65,CCGRID,Juergen Mangler,0
2010,8,3,0,10.1109/CCGRID.2010.65,CCGRID,E. Schikuta,3
2010,16,38,3,10.1109/CCGRID.2010.73,CCGRID,Yvonne Bernard,0
2010,16,38,3,10.1109/CCGRID.2010.73,CCGRID,Lukas Klejnowski,0
2010,16,38,3,10.1109/CCGRID.2010.73,CCGRID,J. Hähner,0
2010,16,38,3,10.1109/CCGRID.2010.73,CCGRID,C. Müller-Schloer,0
2010,25,3,0,10.1109/CCGRID.2010.122,CCGRID,Rajdeep Bhowmik,1
2010,25,3,0,10.1109/CCGRID.2010.122,CCGRID,M. Govindaraju,2
2010,13,5,0,10.1109/CCGRID.2010.68,CCGRID,Fatiha Bouabache,1
2010,13,5,0,10.1109/CCGRID.2010.68,CCGRID,T. Hérault,1
2010,13,5,0,10.1109/CCGRID.2010.68,CCGRID,Sylvain Peyronnet,0
2010,13,5,0,10.1109/CCGRID.2010.68,CCGRID,F. Cappello,2
2010,19,7,0,10.1109/CCGRID.2010.31,CCGRID,J. Brandt,2
2010,19,7,0,10.1109/CCGRID.2010.31,CCGRID,Frank Chen,0
2010,19,7,0,10.1109/CCGRID.2010.31,CCGRID,Vincent De Sapio,0
2010,19,7,0,10.1109/CCGRID.2010.31,CCGRID,A. Gentile,2
2010,19,7,0,10.1109/CCGRID.2010.31,CCGRID,J. Mayo,2
2010,19,7,0,10.1109/CCGRID.2010.31,CCGRID,P. Pébay,2
2010,19,7,0,10.1109/CCGRID.2010.31,CCGRID,D. Roe,1
2010,19,7,0,10.1109/CCGRID.2010.31,CCGRID,D. Thompson,1
2010,19,7,0,10.1109/CCGRID.2010.31,CCGRID,M. Wong,2
2010,22,8,0,10.1109/CCGRID.2010.99,CCGRID,M. Caan,3
2010,22,8,0,10.1109/CCGRID.2010.99,CCGRID,F. Vos,2
2010,22,8,0,10.1109/CCGRID.2010.99,CCGRID,A. V. Kampen,0
2010,22,8,0,10.1109/CCGRID.2010.99,CCGRID,S. Olabarriaga,4
2010,22,8,0,10.1109/CCGRID.2010.99,CCGRID,L. V. Vliet,2
2010,19,1,0,10.1109/CCGRID.2010.16,CCGRID,Jie Cai,5
2010,19,1,0,10.1109/CCGRID.2010.16,CCGRID,P. Strazdins,4
2010,19,1,0,10.1109/CCGRID.2010.16,CCGRID,A. Rendell,7
2010,21,4,0,10.1109/CCGRID.2010.55,CCGRID,S. Camarasu-Pop,0
2010,21,4,0,10.1109/CCGRID.2010.55,CCGRID,F. Cervenansky,0
2010,21,4,0,10.1109/CCGRID.2010.55,CCGRID,Yonny Cardenas,0
2010,21,4,0,10.1109/CCGRID.2010.55,CCGRID,Jean-Yves Nief,0
2010,21,4,0,10.1109/CCGRID.2010.55,CCGRID,H. Benoit-Cattin,0
2010,19,6,0,10.1109/CCGRID.2010.50,CCGRID,Marcus Carvalho,0
2010,19,6,0,10.1109/CCGRID.2010.50,CCGRID,Renato Miceli,0
2010,19,6,0,10.1109/CCGRID.2010.50,CCGRID,P. D. Maciel,1
2010,19,6,0,10.1109/CCGRID.2010.50,CCGRID,F. Brasileiro,4
2010,19,6,0,10.1109/CCGRID.2010.50,CCGRID,R. Lopes,0
2010,15,16,3,10.1109/CCGRID.2010.79,CCGRID,Harold E. Castro,0
2010,15,16,3,10.1109/CCGRID.2010.79,CCGRID,Eduardo Rosales,0
2010,15,16,3,10.1109/CCGRID.2010.79,CCGRID,Mario Villamizar,1
2010,15,16,3,10.1109/CCGRID.2010.79,CCGRID,A. Jimenez,0
2010,22,28,0,10.1109/CCGRID.2010.13,CCGRID,Javier Celaya,1
2010,22,28,0,10.1109/CCGRID.2010.13,CCGRID,L. Marchal,2
2010,16,112,3,10.1109/CCGRID.2010.132,CCGRID,V. Chang,1
2010,16,112,3,10.1109/CCGRID.2010.132,CCGRID,David A. Bacigalupo,0
2010,16,112,3,10.1109/CCGRID.2010.132,CCGRID,G. Wills,0
2010,16,112,3,10.1109/CCGRID.2010.132,CCGRID,D. D. Roure,0
2010,34,15,0,10.1109/CCGRID.2010.61,CCGRID,Yong Chen,3
2010,34,15,0,10.1109/CCGRID.2010.61,CCGRID,Huaiyu Zhu,0
2010,34,15,0,10.1109/CCGRID.2010.61,CCGRID,Xian-He Sun,3
2010,5,14,0,10.1109/CCGRID.2010.95,CCGRID,Mohan Baruwal Chhetri,0
2010,5,14,0,10.1109/CCGRID.2010.95,CCGRID,Q. B. Vo,0
2010,5,14,0,10.1109/CCGRID.2010.95,CCGRID,R. Kowalczyk,0
2010,27,31,1,10.1109/CCGRID.2010.63,CCGRID,Tatsuhiro Chiba,1
2010,27,31,1,10.1109/CCGRID.2010.63,CCGRID,M. Burger,3
2010,27,31,1,10.1109/CCGRID.2010.63,CCGRID,T. Kielmann,6
2010,27,31,1,10.1109/CCGRID.2010.63,CCGRID,S. Matsuoka,1
2010,22,29,0,10.1109/CCGRID.2010.104,CCGRID,J. Choi,0
2010,22,29,0,10.1109/CCGRID.2010.104,CCGRID,S. Bae,3
2010,22,29,0,10.1109/CCGRID.2010.104,CCGRID,Xiaohong Qiu,2
2010,22,29,0,10.1109/CCGRID.2010.104,CCGRID,G. Fox,2
2010,15,61,4,10.1109/CCGRID.2010.20,CCGRID,R. Clarke,0
2010,29,15,0,10.1109/CCGRID.2010.76,CCGRID,Vincenzo D. Cunsolo,1
2010,29,15,0,10.1109/CCGRID.2010.76,CCGRID,S. Distefano,1
2010,29,15,0,10.1109/CCGRID.2010.76,CCGRID,A. Puliafito,1
2010,29,15,0,10.1109/CCGRID.2010.76,CCGRID,M. Scarpa,1
2010,32,115,7,10.1109/CCGRID.2010.87,CCGRID,A. V. Dastjerdi,0
2010,32,115,7,10.1109/CCGRID.2010.87,CCGRID,Sayed Gholam Hassan Tabatabaei,0
2010,32,115,7,10.1109/CCGRID.2010.87,CCGRID,R. Buyya,1
2010,16,16,2,10.1109/CCGRID.2010.43,CCGRID,F. Desprez,1
2010,16,16,2,10.1109/CCGRID.2010.43,CCGRID,F. Suter,3
2010,16,10,0,10.1109/CCGRID.2010.34,CCGRID,James Dinan,2
2010,16,10,0,10.1109/CCGRID.2010.34,CCGRID,Arjun Singri,0
2010,16,10,0,10.1109/CCGRID.2010.34,CCGRID,P. Sadayappan,2
2010,16,10,0,10.1109/CCGRID.2010.34,CCGRID,S. Krishnamoorthy,2
2010,15,12,0,10.1109/CCGRID.2010.101,CCGRID,C. Docan,1
2010,15,12,0,10.1109/CCGRID.2010.101,CCGRID,Fan Zhang,0
2010,15,12,0,10.1109/CCGRID.2010.101,CCGRID,M. Parashar,3
2010,15,12,0,10.1109/CCGRID.2010.101,CCGRID,J. Cummings,1
2010,15,12,0,10.1109/CCGRID.2010.101,CCGRID,N. Podhorszki,0
2010,15,12,0,10.1109/CCGRID.2010.101,CCGRID,S. Klasky,2
2010,5,2,0,10.1109/CCGRID.2010.29,CCGRID,N. Dun,0
2010,5,2,0,10.1109/CCGRID.2010.29,CCGRID,K. Taura,0
2010,5,2,0,10.1109/CCGRID.2010.29,CCGRID,A. Yonezawa,0
2010,35,6,1,10.1109/CCGRID.2010.69,CCGRID,Tamás Éltetö,0
2010,35,6,1,10.1109/CCGRID.2010.69,CCGRID,C. Germain,3
2010,35,6,1,10.1109/CCGRID.2010.69,CCGRID,P. Bondon,1
2010,35,6,1,10.1109/CCGRID.2010.69,CCGRID,M. Sebag,2
2010,22,26,2,10.1109/CCGRID.2010.66,CCGRID,Imen Filali,0
2010,22,26,2,10.1109/CCGRID.2010.66,CCGRID,F. Huet,0
2010,23,22,1,10.1109/CCGRID.2010.48,CCGRID,Agostino Forestiero,2
2010,23,22,1,10.1109/CCGRID.2010.48,CCGRID,C. Mastroianni,2
2010,23,22,1,10.1109/CCGRID.2010.48,CCGRID,Giuseppe Papuzzo,0
2010,23,22,1,10.1109/CCGRID.2010.48,CCGRID,G. Spezzano,1
2010,0,4,0,10.1109/CCGRID.2010.136,CCGRID,J. Fortes,0
2010,17,14,0,10.1109/CCGRID.2010.128,CCGRID,M. F. M. Fudzee,1
2010,17,14,0,10.1109/CCGRID.2010.128,CCGRID,J. Abawajy,2
2010,17,14,0,10.1109/CCGRID.2010.128,CCGRID,M. M. Deris,0
2010,3,0,0,10.1109/CCGRID.2010.39,CCGRID,S. Gesing,0
2010,3,0,0,10.1109/CCGRID.2010.39,CCGRID,Jano van Hemert,1
2010,3,0,0,10.1109/CCGRID.2010.39,CCGRID,J. Koetsier,1
2010,3,0,0,10.1109/CCGRID.2010.39,CCGRID,A. Bertsch,0
2010,3,0,0,10.1109/CCGRID.2010.39,CCGRID,O. Kohlbacher,1
2010,18,3,0,10.1109/CCGRID.2010.30,CCGRID,C. Gillan,2
2010,18,3,0,10.1109/CCGRID.2010.30,CCGRID,T. Steinke,2
2010,18,3,0,10.1109/CCGRID.2010.30,CCGRID,J. Bock,0
2010,18,3,0,10.1109/CCGRID.2010.30,CCGRID,S. Borchert,0
2010,18,3,0,10.1109/CCGRID.2010.30,CCGRID,I. Spence,0
2010,18,3,0,10.1109/CCGRID.2010.30,CCGRID,N. Scott,1
2010,29,71,0,10.1109/CCGRID.2010.40,CCGRID,L. Bautista-Gomez,0
2010,29,71,0,10.1109/CCGRID.2010.40,CCGRID,N. Maruyama,0
2010,29,71,0,10.1109/CCGRID.2010.40,CCGRID,F. Cappello,1
2010,29,71,0,10.1109/CCGRID.2010.40,CCGRID,S. Matsuoka,1
2010,5,69,3,10.1109/CCGRID.2010.106,CCGRID,M. Govett,1
2010,5,69,3,10.1109/CCGRID.2010.106,CCGRID,J. Middlecoff,1
2010,5,69,3,10.1109/CCGRID.2010.106,CCGRID,T. Henderson,1
2010,17,42,2,10.1109/CCGRID.2010.9,CCGRID,R. Graham,2
2010,17,42,2,10.1109/CCGRID.2010.9,CCGRID,Steve Poole,0
2010,17,42,2,10.1109/CCGRID.2010.9,CCGRID,Pavel Shamis,1
2010,17,42,2,10.1109/CCGRID.2010.9,CCGRID,Gil Bloch,1
2010,17,42,2,10.1109/CCGRID.2010.9,CCGRID,N. Bloch,1
2010,17,42,2,10.1109/CCGRID.2010.9,CCGRID,H. Chapman,1
2010,17,42,2,10.1109/CCGRID.2010.9,CCGRID,Michael Kagan,1
2010,17,42,2,10.1109/CCGRID.2010.9,CCGRID,Ariel Shahar,1
2010,17,42,2,10.1109/CCGRID.2010.9,CCGRID,Ishai Rabinovitz,1
2010,17,42,2,10.1109/CCGRID.2010.9,CCGRID,G. Shainer,1
2010,10,0,0,10.1109/CCGRID.2010.103,CCGRID,C. Grelck,1
2010,10,0,0,10.1109/CCGRID.2010.103,CCGRID,Jukka Julku,0
2010,10,0,0,10.1109/CCGRID.2010.103,CCGRID,F. Penczek,0
2010,10,0,0,10.1109/CCGRID.2010.103,CCGRID,A. Shafarenko,2
2010,0,0,0,10.1109/CCGRID.2010.135,CCGRID,W. Gropp,0
2010,14,2,0,10.1109/CCGRID.2010.120,CCGRID,Chaitali Gupta,1
2010,14,2,0,10.1109/CCGRID.2010.120,CCGRID,M. Govindaraju,2
2010,15,6,0,10.1109/CCGRID.2010.27,CCGRID,D. Hackenberg,1
2010,15,6,0,10.1109/CCGRID.2010.27,CCGRID,G. Juckeland,0
2010,15,6,0,10.1109/CCGRID.2010.27,CCGRID,H. Brunst,3
2010,40,112,7,10.1109/CCGRID.2010.84,CCGRID,I. Haque,1
2010,40,112,7,10.1109/CCGRID.2010.84,CCGRID,V. Pande,4
2010,15,15,1,10.1109/CCGRID.2010.100,CCGRID,Haiwu He,2
2010,15,15,1,10.1109/CCGRID.2010.100,CCGRID,G. Fedak,3
2010,15,15,1,10.1109/CCGRID.2010.100,CCGRID,P. Kacsuk,3
2010,15,15,1,10.1109/CCGRID.2010.100,CCGRID,Z. Farkas,1
2010,15,15,1,10.1109/CCGRID.2010.100,CCGRID,Z. Balaton,2
2010,15,15,1,10.1109/CCGRID.2010.100,CCGRID,O. Lodygensky,3
2010,15,15,1,10.1109/CCGRID.2010.100,CCGRID,Etienne Urbah,2
2010,15,15,1,10.1109/CCGRID.2010.100,CCGRID,Gabriel Caillat,2
2010,15,15,1,10.1109/CCGRID.2010.100,CCGRID,Filipe Araújo,0
2010,15,15,1,10.1109/CCGRID.2010.100,CCGRID,A. Emmen,0
2010,27,22,1,10.1109/CCGRID.2010.116,CCGRID,C. Herath,0
2010,27,22,1,10.1109/CCGRID.2010.116,CCGRID,Beth Plale,3
2010,21,76,6,10.1109/CCGRID.2010.42,CCGRID,Takahiro Hirofuchi,2
2010,21,76,6,10.1109/CCGRID.2010.42,CCGRID,H. Nakada,2
2010,21,76,6,10.1109/CCGRID.2010.42,CCGRID,S. Itoh,2
2010,21,76,6,10.1109/CCGRID.2010.42,CCGRID,S. Sekiguchi,1
2010,18,12,4,10.1109/CCGRID.2010.52,CCGRID,S. Hunold,1
2010,7,5,0,10.1109/CCGRID.2010.119,CCGRID,M. Hussin,0
2010,7,5,0,10.1109/CCGRID.2010.119,CCGRID,Young Choon Lee,1
2010,7,5,0,10.1109/CCGRID.2010.119,CCGRID,Albert Y. Zomaya,1
2010,14,59,2,10.1109/CCGRID.2010.23,CCGRID,Tram Truong Huu,1
2010,14,59,2,10.1109/CCGRID.2010.23,CCGRID,J. Montagnat,4
2010,30,8,0,10.1109/CCGRID.2010.28,CCGRID,Rajesh Ingle,2
2010,30,8,0,10.1109/CCGRID.2010.28,CCGRID,G. Sivakumar,1
2010,13,70,5,10.1109/CCGRID.2010.59,CCGRID,Waheed Iqbal,1
2010,13,70,5,10.1109/CCGRID.2010.59,CCGRID,M. Dailey,1
2010,13,70,5,10.1109/CCGRID.2010.59,CCGRID,David Carrera,1
2010,20,17,0,10.1109/CCGRID.2010.49,CCGRID,Vladimir Janjic,0
2010,20,17,0,10.1109/CCGRID.2010.49,CCGRID,K. Hammond,3
2010,3,17,1,10.1109/CCGRID.2010.94,CCGRID,R. Jeyarani,0
2010,3,17,1,10.1109/CCGRID.2010.94,CCGRID,R. Ram,0
2010,3,17,1,10.1109/CCGRID.2010.94,CCGRID,N. Nagaveni,0
2010,23,120,6,10.1109/CCGRID.2010.10,CCGRID,Wei Jiang,1
2010,23,120,6,10.1109/CCGRID.2010.10,CCGRID,Vignesh T. Ravi,1
2010,23,120,6,10.1109/CCGRID.2010.10,CCGRID,G. Agrawal,4
2010,27,2,1,10.1109/CCGRID.2010.114,CCGRID,Eun-Sung Jung,0
2010,27,2,1,10.1109/CCGRID.2010.114,CCGRID,S. Ranka,0
2010,27,2,1,10.1109/CCGRID.2010.114,CCGRID,S. Sahni,0
2010,12,0,0,10.1109/CCGRID.2010.113,CCGRID,Eun-Sung Jung,0
2010,12,0,0,10.1109/CCGRID.2010.113,CCGRID,S. Ranka,2
2010,12,0,0,10.1109/CCGRID.2010.113,CCGRID,S. Sahni,2
2010,9,49,4,10.1109/CCGRID.2010.47,CCGRID,Kimikazu Kato,0
2010,9,49,4,10.1109/CCGRID.2010.47,CCGRID,T. Hosino,0
2010,28,354,39,10.1109/CCGRID.2010.112,CCGRID,Soila Kavulya,3
2010,28,354,39,10.1109/CCGRID.2010.112,CCGRID,Jiaqi Tan,3
2010,28,354,39,10.1109/CCGRID.2010.112,CCGRID,R. Gandhi,3
2010,28,354,39,10.1109/CCGRID.2010.112,CCGRID,P. Narasimhan,3
2010,25,10,0,10.1109/CCGRID.2010.70,CCGRID,Hideaki Kimura,2
2010,25,10,0,10.1109/CCGRID.2010.70,CCGRID,Takayuki Imada,0
2010,25,10,0,10.1109/CCGRID.2010.70,CCGRID,M. Sato,3
2010,11,33,0,10.1109/CCGRID.2010.107,CCGRID,S. Ko,0
2010,11,33,0,10.1109/CCGRID.2010.107,CCGRID,Nayong Kim,0
2010,11,33,0,10.1109/CCGRID.2010.107,CCGRID,Joohyun Kim,1
2010,11,33,0,10.1109/CCGRID.2010.107,CCGRID,A. Thota,0
2010,11,33,0,10.1109/CCGRID.2010.107,CCGRID,S. Jha,2
2010,21,202,17,10.1109/CCGRID.2010.71,CCGRID,Derrick Kondo,3
2010,21,202,17,10.1109/CCGRID.2010.71,CCGRID,B. Javadi,1
2010,21,202,17,10.1109/CCGRID.2010.71,CCGRID,A. Iosup,2
2010,21,202,17,10.1109/CCGRID.2010.71,CCGRID,D. Epema,2
2010,15,7,0,10.1109/CCGRID.2010.21,CCGRID,D. Krefting,3
2010,15,7,0,10.1109/CCGRID.2010.21,CCGRID,R. Lützkendorf,1
2010,15,7,0,10.1109/CCGRID.2010.21,CCGRID,Kathrin Peter,1
2010,15,7,0,10.1109/CCGRID.2010.21,CCGRID,J. Bernarding,2
2010,34,16,2,10.1109/CCGRID.2010.111,CCGRID,S. Krishnamoorthy,0
2010,34,16,2,10.1109/CCGRID.2010.111,CCGRID,Khushbu Agarwal,0
2010,44,27,2,10.1109/CCGRID.2010.118,CCGRID,M. Lassnig,3
2010,44,27,2,10.1109/CCGRID.2010.118,CCGRID,T. Fahringer,1
2010,44,27,2,10.1109/CCGRID.2010.118,CCGRID,V. Garonne,3
2010,44,27,2,10.1109/CCGRID.2010.118,CCGRID,A. Molfetas,1
2010,44,27,2,10.1109/CCGRID.2010.118,CCGRID,M. Branco,3
2010,12,8,0,10.1109/CCGRID.2010.85,CCGRID,T. LeBlanc,1
2010,12,8,0,10.1109/CCGRID.2010.85,CCGRID,J. Subhlok,1
2010,12,8,0,10.1109/CCGRID.2010.85,CCGRID,E. Gabriel,2
2010,21,187,8,10.1109/CCGRID.2010.83,CCGRID,Young Choon Lee,0
2010,21,187,8,10.1109/CCGRID.2010.83,CCGRID,Chen Wang,0
2010,21,187,8,10.1109/CCGRID.2010.83,CCGRID,Albert Y. Zomaya,0
2010,21,187,8,10.1109/CCGRID.2010.83,CCGRID,B. Zhou,0
2010,14,9,0,10.1109/CCGRID.2010.60,CCGRID,Liang Li,0
2010,14,9,0,10.1109/CCGRID.2010.60,CCGRID,Xingjun Zhang,0
2010,14,9,0,10.1109/CCGRID.2010.60,CCGRID,Jinghua Feng,0
2010,14,9,0,10.1109/CCGRID.2010.60,CCGRID,Xiaoshe Dong,0
2010,6,11,1,10.1109/CCGRID.2010.51,CCGRID,Yuan Lin,0
2010,6,11,1,10.1109/CCGRID.2010.51,CCGRID,Yang Chen,0
2010,6,11,1,10.1109/CCGRID.2010.51,CCGRID,Guodong Wang,0
2010,6,11,1,10.1109/CCGRID.2010.51,CCGRID,Beixing Deng,0
2010,4,169,10,10.1109/CCGRID.2010.92,CCGRID,Wei-Yu Lin,0
2010,4,169,10,10.1109/CCGRID.2010.92,CCGRID,Guan-Yu Lin,0
2010,4,169,10,10.1109/CCGRID.2010.92,CCGRID,Hung-Yu Wei,0
2010,8,28,0,10.1109/CCGRID.2010.15,CCGRID,X. Liu,1
2010,8,28,0,10.1109/CCGRID.2010.15,CCGRID,Jinjun Chen,4
2010,8,28,0,10.1109/CCGRID.2010.15,CCGRID,Zhangjun Wu,0
2010,8,28,0,10.1109/CCGRID.2010.15,CCGRID,Zhiwei Ni,0
2010,8,28,0,10.1109/CCGRID.2010.15,CCGRID,Dong Yuan,0
2010,8,28,0,10.1109/CCGRID.2010.15,CCGRID,Yun Yang,4
2010,23,87,4,10.1109/CCGRID.2010.91,CCGRID,André Luckow,1
2010,23,87,4,10.1109/CCGRID.2010.91,CCGRID,Lukasz Lacinski,0
2010,23,87,4,10.1109/CCGRID.2010.91,CCGRID,S. Jha,6
2010,20,12,0,10.1109/CCGRID.2010.33,CCGRID,E. Mancini,1
2010,20,12,0,10.1109/CCGRID.2010.33,CCGRID,G. Marsh,0
2010,20,12,0,10.1109/CCGRID.2010.33,CCGRID,D. Panda,1
2010,9,15,3,10.1109/CCGRID.2010.126,CCGRID,Juergen Mangler,0
2010,9,15,3,10.1109/CCGRID.2010.126,CCGRID,P. Beran,0
2010,9,15,3,10.1109/CCGRID.2010.126,CCGRID,E. Schikuta,0
2010,27,305,18,10.1109/CCGRID.2010.80,CCGRID,Paul Marshall,0
2010,27,305,18,10.1109/CCGRID.2010.80,CCGRID,K. Keahey,2
2010,27,305,18,10.1109/CCGRID.2010.80,CCGRID,T. Freeman,2
2010,14,0,0,10.1109/CCGRID.2010.88,CCGRID,P. Martinaitis,3
2010,14,0,0,10.1109/CCGRID.2010.88,CCGRID,A. Wendelborn,3
2010,25,189,8,10.1109/CCGRID.2010.98,CCGRID,Andréa M. Matsunaga,0
2010,25,189,8,10.1109/CCGRID.2010.98,CCGRID,J. Fortes,1
2010,25,17,2,10.1109/CCGRID.2010.125,CCGRID,M. Mazzucco,2
2010,10,39,5,10.1109/CCGRID.2010.110,CCGRID,Esteban Meneses,0
2010,10,39,5,10.1109/CCGRID.2010.110,CCGRID,C. Mendes,0
2010,10,39,5,10.1109/CCGRID.2010.110,CCGRID,L. Kalé,3
2010,15,213,14,10.1109/CCGRID.2010.123,CCGRID,Marian Mihailescu,1
2010,15,213,14,10.1109/CCGRID.2010.123,CCGRID,Y. M. Teo,1
2010,19,43,1,10.1109/CCGRID.2010.124,CCGRID,Marian Mihailescu,1
2010,19,43,1,10.1109/CCGRID.2010.124,CCGRID,Y. M. Teo,1
2010,25,33,4,10.1109/CCGRID.2010.32,CCGRID,T. Minh,1
2010,25,33,4,10.1109/CCGRID.2010.32,CCGRID,L. Wolters,3
2010,25,33,4,10.1109/CCGRID.2010.32,CCGRID,D. Epema,1
2010,37,1,0,10.1109/CCGRID.2010.93,CCGRID,J. Mulerikkal,0
2010,37,1,0,10.1109/CCGRID.2010.93,CCGRID,P. Strazdins,0
2010,15,10,1,10.1109/CCGRID.2010.67,CCGRID,Ronal Muresano,0
2010,15,10,1,10.1109/CCGRID.2010.67,CCGRID,Dolores Rexachs,0
2010,15,10,1,10.1109/CCGRID.2010.67,CCGRID,E. Luque,0
2010,0,0,0,10.1109/CCGRID.2010.25,CCGRID,Yi-Lun Pan,0
2010,0,0,0,10.1109/CCGRID.2010.25,CCGRID,Chang-Hsing Wu,0
2010,0,0,0,10.1109/CCGRID.2010.25,CCGRID,Chia-Yen Liu,0
2010,0,0,0,10.1109/CCGRID.2010.25,CCGRID,Hsi-En Yu,0
2010,0,0,0,10.1109/CCGRID.2010.25,CCGRID,Weicheng Huang,0
2010,14,58,12,10.1109/CCGRID.2010.24,CCGRID,G. Pirrò,1
2010,14,58,12,10.1109/CCGRID.2010.24,CCGRID,Paolo Trunfio,0
2010,14,58,12,10.1109/CCGRID.2010.24,CCGRID,D. Talia,0
2010,14,58,12,10.1109/CCGRID.2010.24,CCGRID,P. Missier,0
2010,14,58,12,10.1109/CCGRID.2010.24,CCGRID,C. Goble,0
2010,22,4,0,10.1109/CCGRID.2010.86,CCGRID,D. Playne,3
2010,22,4,0,10.1109/CCGRID.2010.86,CCGRID,K. Hawick,3
2010,26,1,0,10.1109/CCGRID.2010.131,CCGRID,M. M. Rafique,3
2010,40,15,0,10.1109/CCGRID.2010.109,CCGRID,M. M. Rafique,1
2010,40,15,0,10.1109/CCGRID.2010.109,CCGRID,A. Butt,1
2010,40,15,0,10.1109/CCGRID.2010.109,CCGRID,Dimitrios S. Nikolopoulos,2
2010,28,9,0,10.1109/CCGRID.2010.54,CCGRID,Karthick Ramachandran,0
2010,28,9,0,10.1109/CCGRID.2010.54,CCGRID,H. Lutfiyya,0
2010,28,9,0,10.1109/CCGRID.2010.54,CCGRID,M. Perry,0
2010,39,19,0,10.1109/CCGRID.2010.82,CCGRID,L. Ramakrishnan,0
2010,39,19,0,10.1109/CCGRID.2010.82,CCGRID,C. Guok,1
2010,39,19,0,10.1109/CCGRID.2010.82,CCGRID,K. Jackson,0
2010,39,19,0,10.1109/CCGRID.2010.82,CCGRID,E. Kissel,1
2010,39,19,0,10.1109/CCGRID.2010.82,CCGRID,D. M. Swany,2
2010,39,19,0,10.1109/CCGRID.2010.82,CCGRID,D. Agarwal,0
2010,26,14,1,10.1109/CCGRID.2010.89,CCGRID,L. Ramakrishnan,5
2010,26,14,1,10.1109/CCGRID.2010.89,CCGRID,Dennis Gannon,7
2010,26,14,1,10.1109/CCGRID.2010.89,CCGRID,Beth Plale,2
2010,31,10,1,10.1109/CCGRID.2010.11,CCGRID,A. Ranadive,3
2010,31,10,1,10.1109/CCGRID.2010.11,CCGRID,Ada Gavrilovska,3
2010,31,10,1,10.1109/CCGRID.2010.11,CCGRID,K. Schwan,10
2010,21,8,0,10.1109/CCGRID.2010.96,CCGRID,M. Riedel,5
2010,21,8,0,10.1109/CCGRID.2010.96,CCGRID,B. Schuller,0
2010,21,8,0,10.1109/CCGRID.2010.96,CCGRID,M. Rambadt,0
2010,21,8,0,10.1109/CCGRID.2010.96,CCGRID,M. Memon,1
2010,21,8,0,10.1109/CCGRID.2010.96,CCGRID,A. Memon,1
2010,21,8,0,10.1109/CCGRID.2010.96,CCGRID,A. Streit,5
2010,21,8,0,10.1109/CCGRID.2010.96,CCGRID,T. Lippert,5
2010,21,8,0,10.1109/CCGRID.2010.96,CCGRID,S. Zasada,2
2010,21,8,0,10.1109/CCGRID.2010.96,CCGRID,S. Manos,1
2010,21,8,0,10.1109/CCGRID.2010.96,CCGRID,P. Coveney,2
2010,21,8,0,10.1109/CCGRID.2010.96,CCGRID,F. Wolf,5
2010,21,8,0,10.1109/CCGRID.2010.96,CCGRID,D. Kranzlmüller,2
2010,26,99,7,10.1109/CCGRID.2010.38,CCGRID,N. B. Rizvandi,0
2010,26,99,7,10.1109/CCGRID.2010.38,CCGRID,J. Taheri,0
2010,26,99,7,10.1109/CCGRID.2010.38,CCGRID,Albert Y. Zomaya,1
2010,26,99,7,10.1109/CCGRID.2010.38,CCGRID,Young Choon Lee,1
2010,17,5,0,10.1109/CCGRID.2010.74,CCGRID,Roque Rodríguez,2
2010,17,5,0,10.1109/CCGRID.2010.74,CCGRID,A. Cortés,4
2010,17,5,0,10.1109/CCGRID.2010.74,CCGRID,T. Margalef,4
2010,31,13,1,10.1109/CCGRID.2010.121,CCGRID,Brent Rood,3
2010,31,13,1,10.1109/CCGRID.2010.121,CCGRID,M. Lewis,3
